Probe,Gene Name,Model Count,Minimum Value,Maximum Value
ENSG00000090857,PDPR,,,
ENSG00000090861,AARS1,,,
ENSG00000090863,GLG1,,,
ENSG00000090905,TNRC6A,,,
ENSG00000090924,PLEKHG2,,,
ENSG00000090932,DLL3,,,
ENSG00000090975,PITPNM2,,,
ENSG00000091039,OSBPL8,,,
ENSG00000091483,FH,,,
ENSG00000091542,ALKBH5,,,
ENSG00000091592,NLRP1,,,
ENSG00000091622,PITPNM3,,,
ENSG00000091640,SPAG7,,,
ENSG00000091651,ORC6,,,
ENSG00000091947,TMEM101,,,
ENSG00000092009,CMA1,,,
ENSG00000092010,PSME1,,,
ENSG00000092020,PPP2R3C,,,
ENSG00000092036,HAUS4,,,
ENSG00000092051,JPH4,,,
ENSG00000092068,SLC7A8,,,
ENSG00000092096,SLC22A17,,,
ENSG00000092098,RNF31,,,
ENSG00000092140,G2E3,,,
ENSG00000092208,GEMIN2,,,
ENSG00000092295,TGM1,,,
ENSG00000092445,TYRO3,,,
ENSG00000092470,WDR76,,,
ENSG00000092529,CAPN3,,,
ENSG00000092531,SNAP23,,,
ENSG00000092607,TBX15,,,
ENSG00000092621,PHGDH,,,
ENSG00000092841,MYL6,,,
ENSG00000092853,CLSPN,,,
ENSG00000092871,RFFL,,,
ENSG00000092929,UNC13D,,,
ENSG00000092969,TGFB2,,,
ENSG00000094796,KRT31,,,
ENSG00000094804,CDC6,,,
ENSG00000094916,CBX5,,,
ENSG00000094963,FMO2,,,
ENSG00000095059,DHPS,,,
ENSG00000095066,HOOK2,,,
ENSG00000095564,BTAF1,,,
ENSG00000095574,IKZF5,,,
ENSG00000095585,BLNK,,,
ENSG00000095627,TDRD1,,,
ENSG00000095637,SORBS1,,,
ENSG00000095713,CRTAC1,,,
ENSG00000095739,BAMBI,,,
ENSG00000095794,CREM,,,
ENSG00000095906,NUBP2,,,
ENSG00000096746,HNRNPH3,,,
ENSG00000096996,IL12RB1,,,
ENSG00000097021,ACOT7,,,
ENSG00000097046,CDC7,,,
ENSG00000097096,SYDE2,,,
ENSG00000099194,SCD,,,
ENSG00000099203,TMED1,,,
ENSG00000099204,ABLIM1,,,
ENSG00000099246,RAB18,,,
ENSG00000099250,NRP1,,,
ENSG00000099260,PALMD,,,
ENSG00000099282,TSPAN15,,,
ENSG00000099284,MACROH2A2,,,
ENSG00000099290,WASHC2A,,,
ENSG00000099308,MAST3,,,
ENSG00000099331,MYO9B,,,
ENSG00000099337,KCNK6,,,
ENSG00000099341,PSMD8,,,
ENSG00000099364,FBXL19,,,
ENSG00000099377,HSD3B7,,,
ENSG00000099381,SETD1A,,,
ENSG00000099622,CIRBP,,,
ENSG00000099624,ATP5F1D,,,
ENSG00000099785,MARCHF2,,,
ENSG00000099795,NDUFB7,,,
ENSG00000099797,TECR,,,
ENSG00000099800,TIMM13,,,
ENSG00000099814,CEP170B,,,
ENSG00000099817,POLR2E,,,
ENSG00000099849,RASSF7,,,
ENSG00000099860,GADD45B,,,
ENSG00000099864,PALM,,,
ENSG00000099875,MKNK2,,,
ENSG00000100442,FKBP3,,,
ENSG00000100448,CTSG,,,
ENSG00000100450,GZMH,,,
ENSG00000100453,GZMB,,,
ENSG00000100473,COCH,,,
ENSG00000100490,CDKL1,,,
ENSG00000100503,NIN,,,
ENSG00000100504,PYGL,,,
ENSG00000100505,TRIM9,,,
ENSG00000100519,PSMC6,,,
ENSG00000100523,DDHD1,,,
ENSG00000100526,CDKN3,,,
ENSG00000100528,CNIH1,,,
ENSG00000100532,CGRRF1,,,
ENSG00000100558,PLEK2,,,
ENSG00000100564,PIGH,,,
ENSG00000100575,TIMM9,,,
ENSG00000100577,GSTZ1,,,
ENSG00000100591,AHSA1,,,
ENSG00000100592,DAAM1,,,
ENSG00000100599,RIN3,,,
ENSG00000100600,LGMN,,,
ENSG00000100605,ITPK1,,,
ENSG00000100612,DHRS7,,,
ENSG00000100626,GALNT16,,,
ENSG00000100628,ASB2,,,
ENSG00000100629,CEP128,,,
ENSG00000100632,ERH,,,
ENSG00000100644,HIF1A,,,
ENSG00000100647,SUSD6,,,
ENSG00000100650,SRSF5,,,
ENSG00000100711,ZFYVE21,,,
ENSG00000100726,TELO2,,,
ENSG00000100744,GSKIP,,,
ENSG00000100749,VRK1,,,
ENSG00000100767,PAPLN,,,
ENSG00000100784,RPS6KA5,,,
ENSG00000100802,C14orf93,,,
ENSG00000100804,PSMB5,,,
ENSG00000100814,CCNB1IP1,,,
ENSG00000100815,TRIP11,,,
ENSG00000100823,APEX1,,,
ENSG00000100842,EFS,,,
ENSG00000100852,ARHGAP5,,,
ENSG00000100867,DHRS2,,,
ENSG00000100889,PCK2,,,
ENSG00000100906,NFKBIA,,,
ENSG00000100911,PSME2,,,
ENSG00000100938,GMPR2,,,
ENSG00000100941,PNN,,,
ENSG00000100949,RABGGTA,,,
ENSG00000100968,NFATC4,,,
ENSG00000101493,ZNF516,,,
ENSG00000101546,RBFA,,,
ENSG00000101557,USP14,,,
ENSG00000101608,MYL12A,,,
ENSG00000101639,CEP192,,,
ENSG00000101665,SMAD7,,,
ENSG00000101670,LIPG,,,
ENSG00000101680,LAMA1,,,
ENSG00000101695,RNF125,,,
ENSG00000101745,ANKRD12,,,
ENSG00000101751,POLI,,,
ENSG00000102189,EEA1,,,
ENSG00000102445,RUBCNL,,,
ENSG00000102452,NALCN,,,
ENSG00000102466,FGF14,,,
ENSG00000102471,NDFIP2,,,
ENSG00000102524,TNFSF13B,,,
ENSG00000102531,FNDC3A,,,
ENSG00000102543,CDADC1,,,
ENSG00000102547,CAB39L,,,
ENSG00000102554,KLF5,,,
ENSG00000102572,STK24,,,
ENSG00000102575,ACP5,,,
ENSG00000102580,DNAJC3,,,
ENSG00000102595,UGGT2,,,
ENSG00000102738,MRPS31,,,
ENSG00000102743,SLC25A15,,,
ENSG00000102755,FLT1,,,
ENSG00000102760,RGCC,,,
ENSG00000102780,DGKH,,,
ENSG00000102796,DHRS12,,,
ENSG00000102802,MEDAG,,,
ENSG00000102804,TSC22D1,,,
ENSG00000102858,MGRN1,,,
ENSG00000102870,ZNF629,,,
ENSG00000102871,TRADD,,,
ENSG00000102878,HSF4,,,
ENSG00000102879,CORO1A,,,
ENSG00000102882,MAPK3,,,
ENSG00000102890,ELMO3,,,
ENSG00000102897,LYRM1,,,
ENSG00000102898,NUTF2,,,
ENSG00000102900,NUP93,,,
ENSG00000102901,CENPT,,,
ENSG00000102908,NFAT5,,,
ENSG00000102910,LONP2,,,
ENSG00000102934,PLLP,,,
ENSG00000102935,ZNF423,,,
ENSG00000102962,CCL22,,,
ENSG00000102977,ACD,,,
ENSG00000102996,MMP15,,,
ENSG00000103005,USB1,,,
ENSG00000103021,CCDC113,,,
ENSG00000103024,NME3,,,
ENSG00000103034,NDRG4,,,
ENSG00000103042,SLC38A7,,,
ENSG00000103043,VAC14,,,
ENSG00000103044,HAS3,,,
ENSG00000103056,SMPD3,,,
ENSG00000103064,SLC7A6,,,
ENSG00000103066,PLA2G15,,,
ENSG00000103067,ESRP2,,,
ENSG00000103089,FA2H,,,
ENSG00000103091,WDR59,,,
ENSG00000103111,MON1B,,,
ENSG00000103121,CMC2,,,
ENSG00000103126,AXIN1,,,
ENSG00000103145,HCFC1R1,,,
ENSG00000103148,NPRL3,,,
ENSG00000103152,MPG,,,
ENSG00000103160,HSDL1,,,
ENSG00000103168,TAF1C,,,
ENSG00000103174,NAGPA,,,
ENSG00000103175,WFDC1,,,
ENSG00000103187,COTL1,,,
ENSG00000103196,CRISPLD2,,,
ENSG00000103197,TSC2,,,
ENSG00000103202,NME4,,,
ENSG00000103222,ABCC1,,,
ENSG00000103226,NOMO3,,,
ENSG00000103227,LMF1,,,
ENSG00000103249,CLCN7,,,
ENSG00000103253,HAGHL,,,
ENSG00000103254,ANTKMT,,,
ENSG00000103257,SLC7A5,,,
ENSG00000103260,METRN,,,
ENSG00000103266,STUB1,,,
ENSG00000103274,NUBP1,,,
ENSG00000103316,CRYM,,,
ENSG00000103319,EEF2K,,,
ENSG00000103326,CAPN15,,,
ENSG00000103335,PIEZO1,,,
ENSG00000103353,UBFD1,,,
ENSG00000103363,ELOB,,,
ENSG00000103415,HMOX2,,,
ENSG00000103429,BFAR,,,
ENSG00000103485,QPRT,,,
ENSG00000103489,XYLT1,,,
ENSG00000103490,PYCARD,,,
ENSG00000103494,RPGRIP1L,,,
ENSG00000103495,MAZ,,,
ENSG00000103507,BCKDK,,,
ENSG00000103512,NOMO1,,,
ENSG00000103522,IL21R,,,
ENSG00000103534,TMC5,,,
ENSG00000103569,AQP9,,,
ENSG00000103647,CORO2B,,,
ENSG00000103653,CSK,,,
ENSG00000103707,MTFMT,,,
ENSG00000103710,RASL12,,,
ENSG00000103740,ACSBG1,,,
ENSG00000103742,IGDCC4,,,
ENSG00000103811,CTSH,,,
ENSG00000103855,CD276,,,
ENSG00000103876,FAH,,,
ENSG00000103888,CEMIP,,,
ENSG00000103932,RPAP1,,,
ENSG00000103942,HOMER2,,,
ENSG00000103966,EHD4,,,
ENSG00000103994,ZNF106,,,
ENSG00000103995,CEP152,,,
ENSG00000104043,ATP8B4,,,
ENSG00000104044,OCA2,,,
ENSG00000104047,DTWD1,,,
ENSG00000104055,TGM5,,,
ENSG00000104067,TJP1,,,
ENSG00000104081,BMF,,,
ENSG00000104093,DMXL2,,,
ENSG00000104140,RHOV,,,
ENSG00000104142,VPS18,,,
ENSG00000104164,BLOC1S6,,,
ENSG00000104177,MYEF2,,,
ENSG00000104774,MAN2B1,,,
ENSG00000104783,KCNN4,,,
ENSG00000104814,MAP4K1,,,
ENSG00000104823,ECH1,,,
ENSG00000104825,NFKBIB,,,
ENSG00000104833,TUBB4A,,,
ENSG00000104853,CLPTM1,,,
ENSG00000104856,RELB,,,
ENSG00000104859,CLASRP,,,
ENSG00000104866,PPP1R37,,,
ENSG00000104880,ARHGEF18,,,
ENSG00000104881,PPP1R13L,,,
ENSG00000104885,DOT1L,,,
ENSG00000104886,PLEKHJ1,,,
ENSG00000104889,RNASEH2A,,,
ENSG00000104892,KLC3,,,
ENSG00000104897,SF3A2,,,
ENSG00000104904,OAZ1,,,
ENSG00000104907,TRMT1,,,
ENSG00000104936,DMPK,,,
ENSG00000104976,SNAPC2,,,
ENSG00000104979,C19orf53,,,
ENSG00000104998,IL27RA,,,
ENSG00000105011,ASF1B,,,
ENSG00000105088,OLFM2,,,
ENSG00000105122,RASAL3,,,
ENSG00000105131,EPHX3,,,
ENSG00000105135,ILVBL,,,
ENSG00000105137,SYDE1,,,
ENSG00000105141,CASP14,,,
ENSG00000105143,SLC1A6,,,
ENSG00000105185,PDCD5,,,
ENSG00000105193,RPS16,,,
ENSG00000105197,TIMM50,,,
ENSG00000105202,FBL,,,
ENSG00000105204,DYRK1B,,,
ENSG00000105220,GPI,,,
ENSG00000105223,PLD3,,,
ENSG00000105227,PRX,,,
ENSG00000105229,PIAS4,,,
ENSG00000105245,NUMBL,,,
ENSG00000105248,YJU2,,,
ENSG00000105254,TBCB,,,
ENSG00000105258,POLR2I,,,
ENSG00000105281,SLC1A5,,,
ENSG00000105287,PRKD2,,,
ENSG00000105298,CACTIN,,,
ENSG00000105323,HNRNPUL1,,,
ENSG00000105327,BBC3,,,
ENSG00000105329,TGFB1,,,
ENSG00000105355,PLIN3,,,
ENSG00000105364,MRPL4,,,
ENSG00000105369,CD79A,,,
ENSG00000105372,RPS19,,,
ENSG00000105373,NOP53,,,
ENSG00000105393,BABAM1,,,
ENSG00000105402,NAPA,,,
ENSG00000105404,RABAC1,,,
ENSG00000105419,MEIS3,,,
ENSG00000105426,PTPRS,,,
ENSG00000105427,CNFN,,,
ENSG00000105429,MEGF8,,,
ENSG00000105438,KDELR1,,,
ENSG00000105447,GRWD1,,,
ENSG00000105499,PLA2G4C,,,
ENSG00000105514,RAB3D,,,
ENSG00000105518,TMEM205,,,
ENSG00000105519,CAPS,,,
ENSG00000105520,PLPPR2,,,
ENSG00000105556,MIER2,,,
ENSG00000105583,WDR83OS,,,
ENSG00000105612,DNASE2,,,
ENSG00000105639,JAK3,,,
ENSG00000105640,RPL18A,,,
ENSG00000105643,ARRDC2,,,
ENSG00000105655,ISYNA1,,,
ENSG00000105656,ELL,,,
ENSG00000105662,CRTC1,,,
ENSG00000105664,COMP,,,
ENSG00000105669,COPE,,,
ENSG00000105676,ARMC6,,,
ENSG00000105677,TMEM147,,,
ENSG00000105679,GAPDHS,,,
ENSG00000105695,MAG,,,
ENSG00000105698,USF2,,,
ENSG00000105699,LSR,,,
ENSG00000105708,ZNF14,,,
ENSG00000105711,SCN1B,,,
ENSG00000105722,ERF,,,
ENSG00000105726,ATP13A1,,,
ENSG00000105732,ZNF574,,,
ENSG00000105738,SIPA1L3,,,
ENSG00000105750,ZNF85,,,
ENSG00000105755,ETHE1,,,
ENSG00000105767,CADM4,,,
ENSG00000107404,DVL1,,,
ENSG00000107438,PDLIM1,,,
ENSG00000107485,GATA3,,,
ENSG00000107518,ATRNL1,,,
ENSG00000107521,HPS1,,,
ENSG00000107537,PHYH,,,
ENSG00000107551,RASSF4,,,
ENSG00000107554,DNMBP,,,
ENSG00000107560,RAB11FIP2,,,
ENSG00000107562,CXCL12,,,
ENSG00000107611,CUBN,,,
ENSG00000107614,TRDMT1,,,
ENSG00000107625,DDX50,,,
ENSG00000107643,MAPK8,,,
ENSG00000107679,PLEKHA1,,,
ENSG00000107719,PALD1,,,
ENSG00000107731,UNC5B,,,
ENSG00000107736,CDH23,,,
ENSG00000107738,VSIR,,,
ENSG00000107742,SPOCK2,,,
ENSG00000107758,PPP3CB,,,
ENSG00000107771,CCSER2,,,
ENSG00000107779,BMPR1A,,,
ENSG00000107796,ACTA2,,,
ENSG00000107798,LIPA,,,
ENSG00000107815,TWNK,,,
ENSG00000107829,FBXW4,,,
ENSG00000107833,NPM3,,,
ENSG00000107862,GBF1,,,
ENSG00000107863,ARHGAP21,,,
ENSG00000107864,CPEB3,,,
ENSG00000107872,FBXL15,,,
ENSG00000107874,CUEDC2,,,
ENSG00000107882,SUFU,,,
ENSG00000107890,ANKRD26,,,
ENSG00000107937,GTPBP4,,,
ENSG00000107938,EDRF1,,,
ENSG00000107949,BCCIP,,,
ENSG00000107957,SH3PXD2A,,,
ENSG00000107968,MAP3K8,,,
ENSG00000107984,DKK1,,,
ENSG00000108001,EBF3,,,
ENSG00000108018,SORCS1,,,
ENSG00000108055,SMC3,,,
ENSG00000108061,SHOC2,,,
ENSG00000108064,TFAM,,,
ENSG00000108091,CCDC6,,,
ENSG00000108175,ZMIZ1,,,
ENSG00000108176,DNAJC12,,,
ENSG00000108179,PPIF,,,
ENSG00000108187,PBLD,,,
ENSG00000108219,TSPAN14,,,
ENSG00000108239,TBC1D12,,,
ENSG00000108244,KRT23,,,
ENSG00000108262,GIT1,,,
ENSG00000108298,RPL19,,,
ENSG00000108352,RAPGEFL1,,,
ENSG00000108375,RNF43,,,
ENSG00000108379,WNT3,,,
ENSG00000108381,ASPA,,,
ENSG00000108384,RAD51C,,,
ENSG00000108387,SEPTIN4,,,
ENSG00000108405,P2RX1,,,
ENSG00000108423,TUBD1,,,
ENSG00000108424,KPNB1,,,
ENSG00000108439,PNPO,,,
ENSG00000108448,TRIM16L,,,
ENSG00000108474,PIGL,,,
ENSG00000108479,GALK1,,,
ENSG00000108509,CAMTA2,,,
ENSG00000108518,PFN1,,,
ENSG00000108528,SLC25A11,,,
ENSG00000108551,RASD1,,,
ENSG00000108557,RAI1,,,
ENSG00000108561,C1QBP,,,
ENSG00000108578,BLMH,,,
ENSG00000108582,CPD,,,
ENSG00000108592,FTSJ3,,,
ENSG00000108602,ALDH3A1,,,
ENSG00000108604,SMARCD2,,,
ENSG00000108639,SYNGR2,,,
ENSG00000108666,C17orf75,,,
ENSG00000108669,CYTH1,,,
ENSG00000108679,LGALS3BP,,,
ENSG00000108691,CCL2,,,
ENSG00000108700,CCL8,,,
ENSG00000108733,PEX12,,,
ENSG00000108759,KRT32,,,
ENSG00000108771,DHX58,,,
ENSG00000108773,KAT2A,,,
ENSG00000108774,RAB5C,,,
ENSG00000108784,NAGLU,,,
ENSG00000108788,MLX,,,
ENSG00000108797,CNTNAP1,,,
ENSG00000108798,ABI3,,,
ENSG00000108799,EZH1,,,
ENSG00000108819,PPP1R9B,,,
ENSG00000108821,COL1A1,,,
ENSG00000108828,VAT1,,,
ENSG00000108829,LRRC59,,,
ENSG00000108846,ABCC3,,,
ENSG00000108848,LUC7L3,,,
ENSG00000108861,DUSP3,,,
ENSG00000108924,HLF,,,
ENSG00000108932,SLC16A6,,,
ENSG00000108946,PRKAR1A,,,
ENSG00000108950,FAM20A,,,
ENSG00000108953,YWHAE,,,
ENSG00000108960,MMD,,,
ENSG00000108984,MAP2K6,,,
ENSG00000109046,WSB1,,,
ENSG00000109062,SLC9A3R1,,,
ENSG00000109065,NAT9,,,
ENSG00000109066,TMEM104,,,
ENSG00000109079,TNFAIP1,,,
ENSG00000109084,TMEM97,,,
ENSG00000109089,CDR2L,,,
ENSG00000109099,PMP22,,,
ENSG00000109107,ALDOC,,,
ENSG00000109111,SUPT6H,,,
ENSG00000109113,RAB34,,,
ENSG00000109118,PHF12,,,
ENSG00000109846,CRYAB,,,
ENSG00000109854,HTATIP2,,,
ENSG00000109861,CTSC,,,
ENSG00000109881,CCDC34,,,
ENSG00000109906,ZBTB16,,,
ENSG00000109911,ELP4,,,
ENSG00000109919,MTCH2,,,
ENSG00000109920,FNBP4,,,
ENSG00000109929,SC5D,,,
ENSG00000109943,CRTAM,,,
ENSG00000109944,JHY,,,
ENSG00000109956,B3GAT1,,,
ENSG00000109971,HSPA8,,,
ENSG00000110002,VWA5A,,,
ENSG00000110011,DNAJC4,,,
ENSG00000110031,LPXN,,,
ENSG00000110042,DTX4,,,
ENSG00000110046,ATG2A,,,
ENSG00000110047,EHD1,,,
ENSG00000110057,UNC93B1,,,
ENSG00000110060,PUS3,,,
ENSG00000110063,DCPS,,,
ENSG00000110076,NRXN2,,,
ENSG00000110077,MS4A6A,,,
ENSG00000110079,MS4A4A,,,
ENSG00000110080,ST3GAL4,,,
ENSG00000110090,CPT1A,,,
ENSG00000110092,CCND1,,,
ENSG00000110104,CCDC86,,,
ENSG00000110172,CHORDC1,,,
ENSG00000110218,PANX1,,,
ENSG00000110237,ARHGEF17,,,
ENSG00000110318,CEP126,,,
ENSG00000110324,IL10RA,,,
ENSG00000110328,GALNT18,,,
ENSG00000110395,CBL,,,
ENSG00000110400,NECTIN1,,,
ENSG00000110422,HIPK3,,,
ENSG00000110427,KIAA1549L,,,
ENSG00000110429,FBXO3,,,
ENSG00000110436,SLC1A2,,,
ENSG00000110446,SLC15A3,,,
ENSG00000110448,CD5,,,
ENSG00000110455,ACCS,,,
ENSG00000110484,SCGB2A2,,,
ENSG00000110492,MDK,,,
ENSG00000110514,MADD,,,
ENSG00000110583,NAA40,,,
ENSG00000110628,SLC22A18,,,
ENSG00000110651,CD81,,,
ENSG00000110660,SLC35F2,,,
ENSG00000110665,C11orf21,,,
ENSG00000110675,ELMOD1,,,
ENSG00000110693,SOX6,,,
ENSG00000110697,PITPNM1,,,
ENSG00000110700,RPS13,,,
ENSG00000110711,AIP,,,
ENSG00000110717,NDUFS8,,,
ENSG00000110719,TCIRG1,,,
ENSG00000110721,CHKA,,,
ENSG00000110723,EXPH5,,,
ENSG00000110756,HPS5,,,
ENSG00000110768,GTF2H1,,,
ENSG00000110777,POU2AF1,,,
ENSG00000110799,VWF,,,
ENSG00000110841,PPFIBP1,,,
ENSG00000110848,CD69,,,
ENSG00000110852,CLEC2B,,,
ENSG00000110871,COQ5,,,
ENSG00000110876,SELPLG,,,
ENSG00000110888,CAPRIN2,,,
ENSG00000110900,TSPAN11,,,
ENSG00000110917,MLEC,,,
ENSG00000110921,MVK,,,
ENSG00000110934,BIN2,,,
ENSG00000110987,BCL7A,,,
ENSG00000111052,LIN7A,,,
ENSG00000111058,ACSS3,,,
ENSG00000111077,TNS2,,,
ENSG00000111110,PPM1H,,,
ENSG00000111144,LTA4H,,,
ENSG00000111145,ELK3,,,
ENSG00000111196,MAGOHB,,,
ENSG00000111199,TRPV4,,,
ENSG00000111203,ITFG2,,,
ENSG00000111206,FOXM1,,,
ENSG00000111215,PRR4,,,
ENSG00000111229,ARPC3,,,
ENSG00000111247,RAD51AP1,,,
ENSG00000111249,CUX2,,,
ENSG00000111252,SH2B3,,,
ENSG00000111261,MANSC1,,,
ENSG00000111266,DUSP16,,,
ENSG00000111275,ALDH2,,,
ENSG00000111319,SCNN1A,,,
ENSG00000111321,LTBR,,,
ENSG00000111328,CDK2AP1,,,
ENSG00000111331,OAS3,,,
ENSG00000111335,OAS2,,,
ENSG00000111341,MGP,,,
ENSG00000111344,RASAL1,,,
ENSG00000111348,ARHGDIB,,,
ENSG00000111371,SLC38A1,,,
ENSG00000111405,ENDOU,,,
ENSG00000111412,SPRING1,,,
ENSG00000111424,VDR,,,
ENSG00000111432,FZD10,,,
ENSG00000111450,STX2,,,
ENSG00000111452,ADGRD1,,,
ENSG00000111537,IFNG,,,
ENSG00000111554,MDM1,,,
ENSG00000111602,TIMELESS,,,
ENSG00000111605,CPSF6,,,
ENSG00000111615,KRR1,,,
ENSG00000111639,MRPL51,,,
ENSG00000111640,GAPDH,,,
ENSG00000111641,NOP2,,,
ENSG00000111653,ING4,,,
ENSG00000111665,CDCA3,,,
ENSG00000111666,CHPT1,,,
ENSG00000111669,TPI1,,,
ENSG00000111670,GNPTAB,,,
ENSG00000111674,ENO2,,,
ENSG00000111676,ATN1,,,
ENSG00000111678,C12orf57,,,
ENSG00000111679,PTPN6,,,
ENSG00000111684,LPCAT3,,,
ENSG00000111696,NT5DC3,,,
ENSG00000111711,GOLT1B,,,
ENSG00000111716,LDHB,,,
ENSG00000111727,HCFC2,,,
ENSG00000111728,ST8SIA1,,,
ENSG00000111729,CLEC4A,,,
ENSG00000111731,C2CD5,,,
ENSG00000111737,RAB35,,,
ENSG00000111752,PHC1,,,
ENSG00000111775,COX6A1,,,
ENSG00000111790,FGFR1OP2,,,
ENSG00000111796,KLRB1,,,
ENSG00000112787,FBRSL1,,,
ENSG00000115255,REEP6,,,
ENSG00000115268,RPS15,,,
ENSG00000115286,NDUFS7,,,
ENSG00000116017,ARID3A,,,
ENSG00000116128,BCL9,,,
ENSG00000116132,PRRX1,,,
ENSG00000116133,DHCR24,,,
ENSG00000116141,MARK1,,,
ENSG00000116157,GPX7,,,
ENSG00000116161,CACYBP,,,
ENSG00000116191,RALGPS2,,,
ENSG00000116194,ANGPTL1,,,
ENSG00000116198,CEP104,,,
ENSG00000116209,TMEM59,,,
ENSG00000116221,MRPL37,,,
ENSG00000116237,ICMT,,,
ENSG00000116266,STXBP3,,,
ENSG00000116273,PHF13,,,
ENSG00000116285,ERRFI1,,,
ENSG00000116288,PARK7,,,
ENSG00000116350,SRSF4,,,
ENSG00000116353,MECR,,,
ENSG00000116406,EDEM3,,,
ENSG00000116459,ATP5PB,,,
ENSG00000116514,RNF19B,,,
ENSG00000116521,SCAMP3,,,
ENSG00000116525,TRIM62,,,
ENSG00000116539,ASH1L,,,
ENSG00000116574,RHOU,,,
ENSG00000116586,LAMTOR2,,,
ENSG00000116604,MEF2D,,,
ENSG00000116641,DOCK7,,,
ENSG00000116649,SRM,,,
ENSG00000116663,FBXO6,,,
ENSG00000116667,C1orf21,,,
ENSG00000116668,SWT1,,,
ENSG00000116670,MAD2L2,,,
ENSG00000116675,DNAJC6,,,
ENSG00000116678,LEPR,,,
ENSG00000116690,PRG4,,,
ENSG00000116691,MIIP,,,
ENSG00000116701,NCF2,,,
ENSG00000116711,PLA2G4A,,,
ENSG00000116717,GADD45A,,,
ENSG00000116729,WLS,,,
ENSG00000116731,PRDM2,,,
ENSG00000116747,RO60,,,
ENSG00000116750,UCHL5,,,
ENSG00000116754,SRSF11,,,
ENSG00000116761,CTH,,,
ENSG00000116774,OLFML3,,,
ENSG00000116786,PLEKHM2,,,
ENSG00000116791,CRYZ,,,
ENSG00000116815,CD58,,,
ENSG00000116824,CD2,,,
ENSG00000116833,NR5A2,,,
ENSG00000116852,KIF21B,,,
ENSG00000116857,TMEM9,,,
ENSG00000116863,ADPRS,,,
ENSG00000116882,HAO2,,,
ENSG00000116885,OSCP1,,,
ENSG00000116898,MRPS15,,,
ENSG00000116906,GNPAT,,,
ENSG00000116918,TSNAX,,,
ENSG00000116954,RRAGC,,,
ENSG00000116962,NID1,,,
ENSG00000116984,MTR,,,
ENSG00000116985,BMP8B,,,
ENSG00000116990,MYCL,,,
ENSG00000116991,SIPA1L2,,,
ENSG00000117009,KMO,,,
ENSG00000117016,RIMS3,,,
ENSG00000117020,AKT3,,,
ENSG00000117054,ACADM,,,
ENSG00000117090,SLAMF1,,,
ENSG00000117091,CD48,,,
ENSG00000117114,ADGRL2,,,
ENSG00000117115,PADI2,,,
ENSG00000117118,SDHB,,,
ENSG00000117122,MFAP2,,,
ENSG00000117133,RPF1,,,
ENSG00000117143,UAP1,,,
ENSG00000117151,CTBS,,,
ENSG00000117152,RGS4,,,
ENSG00000117155,SSX2IP,,,
ENSG00000117226,GBP3,,,
ENSG00000117228,GBP1,,,
ENSG00000117245,KIF17,,,
ENSG00000117266,CDK18,,,
ENSG00000117298,ECE1,,,
ENSG00000117305,HMGCL,,,
ENSG00000117308,GALE,,,
ENSG00000117318,ID3,,,
ENSG00000117385,P3H1,,,
ENSG00000117394,SLC2A1,,,
ENSG00000117395,EBNA1BP2,,,
ENSG00000117399,CDC20,,,
ENSG00000117408,IPO13,,,
ENSG00000117410,ATP6V0B,,,
ENSG00000117411,B4GALT2,,,
ENSG00000117448,AKR1A1,,,
ENSG00000117450,PRDX1,,,
ENSG00000117479,SLC19A2,,,
ENSG00000117480,FAAH,,,
ENSG00000117500,TMED5,,,
ENSG00000117519,CNN3,,,
ENSG00000117525,F3,,,
ENSG00000117528,ABCD3,,,
ENSG00000117533,VAMP4,,,
ENSG00000117569,PTBP2,,,
ENSG00000117586,TNFSF4,,,
ENSG00000117592,PRDX6,,,
ENSG00000117593,DARS2,,,
ENSG00000117594,HSD11B1,,,
ENSG00000117595,IRF6,,,
ENSG00000117598,PLPPR5,,,
ENSG00000117600,PLPPR4,,,
ENSG00000117602,RCAN3,,,
ENSG00000117614,SYF2,,,
ENSG00000117616,RSRP1,,,
ENSG00000117620,SLC35A3,,,
ENSG00000117625,RCOR3,,,
ENSG00000117632,STMN1,,,
ENSG00000117650,NEK2,,,
ENSG00000117676,RPS6KA1,,,
ENSG00000117691,NENF,,,
ENSG00000117697,NSL1,,,
ENSG00000117707,PROX1,,,
ENSG00000117713,ARID1A,,,
ENSG00000117748,RPA2,,,
ENSG00000117791,MTARC2,,,
ENSG00000117859,OSBPL9,,,
ENSG00000117906,RCN2,,,
ENSG00000117984,CTSD,,,
ENSG00000118046,STK11,,,
ENSG00000118058,KMT2A,,,
ENSG00000118096,IFT46,,,
ENSG00000118113,MMP8,,,
ENSG00000118181,RPS25,,,
ENSG00000118193,KIF14,,,
ENSG00000118271,TTR,,,
ENSG00000118276,B4GALT6,,,
ENSG00000118292,C1orf54,,,
ENSG00000118298,CA14,,,
ENSG00000118308,IRAG2,,,
ENSG00000118369,USP35,,,
ENSG00000118473,SGIP1,,,
ENSG00000118557,PMFBP1,,,
ENSG00000118596,SLC16A7,,,
ENSG00000118600,RXYLT1,,,
ENSG00000118620,ZNF430,,,
ENSG00000118898,PPL,,,
ENSG00000118900,UBN1,,,
ENSG00000118922,KLF12,,,
ENSG00000118946,PCDH17,,,
ENSG00000118971,CCND2,,,
ENSG00000119242,CCDC92,,,
